variant,replicate,CDK46_null_mean_percentile
column_minmax,226,0.641744554043
column_minmax,227,0.607476641734
column_minmax,228,0.492211828629
column_minmax,229,0.657320866982
column_minmax,230,0.3925233682
column_minmax,231,0.629283487797
column_minmax,232,0.501557633281
column_minmax,233,0.43925233682
column_minmax,234,0.37071651717
column_minmax,235,0.651090353727
column_minmax,236,0.451713398099
column_minmax,237,0.467289716005
column_minmax,238,0.601246113578
column_minmax,239,0.44548287491
column_minmax,240,0.420560747385
column_minmax,241,0.623052964608
column_minmax,242,0.604361355305
column_minmax,243,0.514018704494
column_minmax,244,0.426791280508
column_minmax,245,0.847352027893
column_minmax,246,0.647975067298
column_minmax,247,0.479750782251
column_minmax,248,0.660436133544
column_minmax,249,0.401869172851
column_minmax,250,0.585669785738
column_minmax,251,0.576323995988
column_minmax,252,0.688473522663
column_minmax,253,0.607476621866
column_minmax,254,0.34267913426
column_minmax,255,0.485981315374
column_minmax,256,0.383177556098
column_minmax,257,0.426791280508
column_minmax,258,0.67289719979
column_minmax,259,0.747663537661
column_minmax,260,0.638629297415
column_minmax,261,0.616822421551
column_minmax,262,0.292834887902
column_minmax,263,0.647975067298
column_minmax,264,0.542056063811
column_minmax,265,0.71028037866
column_minmax,266,0.44548287491
column_minmax,267,0.732087234656
column_minmax,268,0.6074766318
column_minmax,269,0.647975087166
column_minmax,270,0.63551402092
column_minmax,271,0.557632396619
column_minmax,272,0.398753891389
column_minmax,273,0.635514010986
column_minmax,274,0.50155761838
column_minmax,275,0.591900289059
column_minmax,276,0.436137065291
column_minmax,277,0.579439242681
column_minmax,278,0.545171340307
column_minmax,279,0.638629277547
column_minmax,280,0.657320876916
column_minmax,281,0.579439262549
column_minmax,282,0.676012446483
column_minmax,283,0.651090353727
column_minmax,284,0.414330224196
column_minmax,285,0.361370722453
column_minmax,286,0.454828659693
column_minmax,287,0.454828649759
column_minmax,288,0.666666666667
column_minmax,289,0.672897219658
column_minmax,290,0.623052954674
column_minmax,291,0.492211818695
column_minmax,292,0.538940817118
column_minmax,293,0.766355117162
column_minmax,294,0.423676013947
column_minmax,295,0.570093462865
column_minmax,296,0.520249217749
column_minmax,297,0.392523358266
column_minmax,298,0.420560747385
column_minmax,299,0.526479760806
column_minmax,300,0.457943916321
column_minmax,301,0.423676018914
column_minmax,302,0.660436133544
column_minmax,303,0.501557638248
column_minmax,304,0.358255445957
column_minmax,305,0.470404992501
column_minmax,306,0.557632396619
column_minmax,307,0.563862919807
column_minmax,308,0.551401863496
column_minmax,309,0.367601235708
column_minmax,310,0.482866038879
column_minmax,311,0.417445480824
column_minmax,312,0.339563856522
column_minmax,313,0.523364474376
column_minmax,314,0.376947042843
column_minmax,315,0.663551410039
column_minmax,316,0.48598130544
column_minmax,317,0.819314638774
column_minmax,318,0.464174469312
column_minmax,319,0.442367598414
column_minmax,320,0.679127722979
column_minmax,321,0.638629277547
column_minmax,322,0.361370717486
column_minmax,323,0.311526477337
column_minmax,324,0.417445480824
column_minmax,325,0.601246108611
column_minmax,326,0.672897179921
column_minmax,327,0.454828659693
column_minmax,328,0.548286606868
column_minmax,329,0.476635510723
column_minmax,330,0.370716512203
column_minmax,331,0.694704055786
column_minmax,332,0.43302179873
column_minmax,333,0.781931479772
column_minmax,334,0.52647973597
column_minmax,335,0.654205610355
column_minmax,336,0.311526487271
column_minmax,337,0.616822441419
column_minmax,338,0.451713393132
column_minmax,339,0.557632406553
column_minmax,340,0.517133968572
column_minmax,341,0.657320857048
column_minmax,342,0.68224298954
column_minmax,343,0.414330214262
column_minmax,344,0.616822421551
column_minmax,345,0.464174459378
column_minmax,346,0.747663557529
column_minmax,347,0.713395635287
column_minmax,348,0.809968858957
column_minmax,349,0.651090343793
column_minmax,350,0.355140184363
column_minmax,351,0.554517149925
column_minmax,352,0.566978186369
column_minmax,353,0.613707174857
column_minmax,354,0.638629277547
column_minmax,355,0.700934569041
column_minmax,356,0.323987533649
column_minmax,357,0.610591908296
column_minmax,358,0.370716512203
column_minmax,359,0.710280368725
column_minmax,360,0.423676008979
column_minmax,361,0.504672884941
column_minmax,362,0.613707164923
column_minmax,363,0.348909661174
column_minmax,364,0.461059182882
column_minmax,365,0.295950154463
column_minmax,366,0.598130851984
column_minmax,367,0.697819312414
column_minmax,368,0.386292835077
column_minmax,369,0.613707174857
column_minmax,370,0.445482867459
column_minmax,371,0.408099686106
column_minmax,372,0.579439247648
column_minmax,373,0.685358246168
column_minmax,374,0.380062306921
column_minmax,375,0.461059180399
column_minmax,376,0.700934569041
column_minmax,377,0.660436133544
column_minmax,378,0.576323986053
column_minmax,379,0.647975067298
column_minmax,380,0.548286596934
column_minmax,381,0.361370722453
column_minmax,382,0.373831783732
column_minmax,383,0.52336448431
column_minmax,384,0.725856721401
column_minmax,385,0.448598136504
column_minmax,386,0.50778815647
column_minmax,387,0.55140187343
column_minmax,388,0.501557628314
column_minmax,389,0.710280358791
column_minmax,390,0.579439252615
column_minmax,391,0.61993770798
column_minmax,392,0.545171340307
column_minmax,393,0.753894080718
column_minmax,394,0.520249222716
column_minmax,395,0.647975057364
column_minmax,396,0.753894070784
column_minmax,397,0.560747673114
column_minmax,398,0.404984414577
column_minmax,399,0.348909654965
column_minmax,400,0.467289706071
column_minmax,401,0.482866038879
column_minmax,402,0.688473502795
column_minmax,403,0.411214947701
column_minmax,404,0.517133941253
column_minmax,405,0.376947045326
column_minmax,406,0.682242979606
column_minmax,407,0.685358246168
column_minmax,408,0.43302180618
column_minmax,409,0.44548287491
column_minmax,410,0.401869155467
column_minmax,411,0.426791270574
column_minmax,412,0.563862929742
column_minmax,413,0.358255450924
column_minmax,414,0.629283487797
column_minmax,415,0.542056083679
column_minmax,416,0.67289719979
column_minmax,417,0.461059192816
column_minmax,418,0.67289719979
column_minmax,419,0.788161993027
column_minmax,420,0.697819332282
column_minmax,421,0.52336448431
column_minmax,422,0.651090343793
column_minmax,423,0.38629283011
column_minmax,424,0.626168221235
column_minmax,425,0.64485981067
column_minmax,426,0.644859790802
column_minmax,427,0.55140187343
column_minmax,428,0.548286606868
column_minmax,429,0.68224298954
column_minmax,430,0.591900308927
column_minmax,431,0.623052954674
column_minmax,432,0.760124603907
column_minmax,433,0.722741425037
column_minmax,434,0.542056073745
column_minmax,435,0.420560757319
column_minmax,436,0.579439242681
column_minmax,437,0.716510891914
column_minmax,438,0.39875390629
column_minmax,439,0.38629283011
column_minmax,440,0.510903427998
column_minmax,441,0.579439242681
column_minmax,442,0.389408106605
column_minmax,443,0.570093472799
column_minmax,444,0.691588799159
column_minmax,445,0.342679123084
column_minmax,446,0.713395635287
column_minmax,447,0.747663557529
column_minmax,448,0.295950149496
column_minmax,449,0.647975077232
column_minmax,450,0.545171340307
column_minmax,451,0.43925233682
column_minmax,452,0.747663537661
column_minmax,453,0.931464175383
column_minmax,454,0.844236751397
column_minmax,455,0.411214962602
column_minmax,456,0.507788171371
column_minmax,457,0.504672894875
column_minmax,458,0.607476621866
column_minmax,459,0.489096581936
column_minmax,460,0.504672894875
column_minmax,461,0.763239880403
column_minmax,462,0.657320866982
column_minmax,463,0.666666676601
column_minmax,464,0.429906552037
column_minmax,465,0.473520249128
column_minmax,466,0.679127722979
column_minmax,467,0.604361375173
column_minmax,468,0.557632401586
column_minmax,469,0.604361355305
column_minmax,470,0.8037383159
column_minmax,471,0.501557633281
column_minmax,472,0.439252321919
column_minmax,473,0.869158864021
column_minmax,474,0.479750772317
column_minmax,475,0.760124623775
column_minmax,476,0.635514040788
column_minmax,477,0.56074766318
column_minmax,478,0.66978191336
column_minmax,479,0.647975067298
column_minmax,480,0.623052954674
column_minmax,481,0.529595017433
column_minmax,482,0.654205610355
column_minmax,483,0.626168231169
column_minmax,484,0.535825540622
column_minmax,485,0.34890965869
column_minmax,486,0.616822441419
column_minmax,487,0.834890961647
column_minmax,488,0.517133956154
column_minmax,489,0.352024927735
column_minmax,490,0.473520254095
column_minmax,491,0.383177566032
column_minmax,492,0.336448599895
column_minmax,493,0.688473532597
column_minmax,494,0.454828669628
column_minmax,495,0.345794394612
column_minmax,496,0.442367603381
column_minmax,497,0.485981315374
column_minmax,498,0.651090343793
column_minmax,499,0.6074766318
column_minmax,500,0.479750782251
column_minmax,501,0.433021803697
column_minmax,502,0.579439252615
column_minmax,503,0.514018689593
column_minmax,504,0.473520249128
column_minmax,505,0.485981315374
column_minmax,506,0.607476621866
column_minmax,507,0.535825540622
column_minmax,508,0.504672894875
column_minmax,509,0.545171350241
column_minmax,510,0.355140184363
column_minmax,511,0.461059190333
column_minmax,512,0.504672889908
column_minmax,513,0.311526467403
column_minmax,514,0.64485981067
column_minmax,515,0.741433024406
column_minmax,516,0.451713403066
column_minmax,517,0.816199382146
column_minmax,518,0.395638614893
column_minmax,519,0.663551390171
column_minmax,520,0.601246108611
column_minmax,521,0.404984424512
column_minmax,522,0.688473522663
column_minmax,523,0.392523363233
column_minmax,524,0.554517139991
column_minmax,525,0.585669785738
column_minmax,526,0.498442376653
column_minmax,527,0.423676004012
column_minmax,528,0.676012456417
column_minmax,529,0.342679133018
column_minmax,530,0.367601240675
column_minmax,531,0.585669785738
column_minmax,532,0.482866028945
column_minmax,533,0.632398764292
column_minmax,534,0.32087226212
column_minmax,535,0.545171330372
column_minmax,536,0.647975067298
column_minmax,537,0.551401868463
column_minmax,538,0.436137075226
column_minmax,539,0.657320876916
column_minmax,540,0.520249207815
column_minmax,541,0.700934578975
column_minmax,542,0.517133961121
column_minmax,543,0.35514018933
column_minmax,544,0.40809969604
column_minmax,545,0.554517139991
column_minmax,546,0.520249227683
column_minmax,547,0.420560747385
column_minmax,548,0.563862929742
column_minmax,549,0.657320866982
column_minmax,550,0.327102802694
column_minmax,551,0.461059192816
column_minmax,552,0.722741425037
column_minmax,553,0.79439252615
column_minmax,554,0.408099698524
column_minmax,555,0.641744554043
column_minmax,556,0.68224298954
column_minmax,557,0.753894090652
column_minmax,558,0.420560747385
column_minmax,559,0.63551402092
column_minmax,560,0.554517120123
column_minmax,561,0.535825550556
column_minmax,562,0.647975067298
column_minmax,563,0.682242999474
column_minmax,564,0.538940817118
column_minmax,565,0.433021793763
column_minmax,566,0.514018674692
column_minmax,567,0.669781923294
column_minmax,568,0.629283502698
column_minmax,569,0.657320866982
column_minmax,570,0.632398754358
column_minmax,571,0.436137070258
column_minmax,572,0.451713398099
column_minmax,573,0.342679123084
column_minmax,574,0.373831763864
column_minmax,575,0.548286606868
column_minmax,576,0.688473502795
column_minmax,577,0.367601245642
column_minmax,578,0.433021813631
column_minmax,579,0.55140187343
column_minmax,580,0.566978196303
column_minmax,581,0.386292835077
column_minmax,582,0.654205590487
column_minmax,583,0.838006238143
column_minmax,584,0.691588779291
column_minmax,585,0.579439262549
column_minmax,586,0.601246098677
column_minmax,587,0.538940807184
column_minmax,588,0.330218071739
column_minmax,589,0.40186915795
column_minmax,590,0.408099691073
column_minmax,591,0.691588779291
column_minmax,592,0.489096562068
column_minmax,593,0.479750762383
column_minmax,594,0.657320866982
column_minmax,595,0.809968868891
column_minmax,596,0.819314648708
column_minmax,597,0.626168221235
column_minmax,598,0.445482860009
column_minmax,599,0.694704045852
column_minmax,600,0.722741425037
column_minmax,601,0.819314658642
column_minmax,602,0.370716512203
column_minmax,603,0.492211823662
column_minmax,604,0.623052964608
column_minmax,605,0.551401863496
column_minmax,606,0.370716504753
column_minmax,607,0.389408106605
column_minmax,608,0.582554529111
column_minmax,609,0.573208719492
column_minmax,610,0.495327095191
column_minmax,611,0.40186915795
column_minmax,612,0.591900308927
column_minmax,613,0.448598131537
column_minmax,614,0.436137075226
column_minmax,615,0.59813084205
column_minmax,616,0.330218071739
column_minmax,617,0.461059192816
column_minmax,618,0.679127713044
column_minmax,619,0.641744554043
column_minmax,620,0.420560737451
column_minmax,621,0.386292825143
column_minmax,622,0.72897195816
column_minmax,623,0.367601240675
column_minmax,624,0.535825545589
column_minmax,625,0.548286606868
column_minmax,626,0.669781923294
column_minmax,627,0.492211838563
column_minmax,628,0.464174459378
column_minmax,629,0.429906527201
column_minmax,630,0.495327095191
column_minmax,631,0.464174449444
column_minmax,632,0.495327085257
column_minmax,633,0.476635505756
column_minmax,634,0.619937698046
column_minmax,635,0.389408101638
column_minmax,636,0.557632391651
column_minmax,637,0.339563863973
column_minmax,638,0.485981310407
column_minmax,639,0.610591878494
column_minmax,640,0.414330209295
column_minmax,641,0.364485974113
column_minmax,642,0.713395655155
column_minmax,643,0.828660448392
column_minmax,644,0.448598134021
column_minmax,645,0.63551402092
column_minmax,646,0.532710271577
column_minmax,647,0.688473522663
column_minmax,648,0.669781903426
column_minmax,649,0.55140187343
column_minmax,650,0.654205610355
column_minmax,651,0.676012456417
column_minmax,652,0.538940817118
column_minmax,653,0.763239860535
column_minmax,654,0.361370710035
column_minmax,655,0.819314638774
column_minmax,656,0.947040498257
column_minmax,657,0.563862939676
column_minmax,658,0.261682244639
column_minmax,659,0.63551402092
column_minmax,660,0.498442366719
column_minmax,661,0.775700926781
column_minmax,662,0.623052954674
column_minmax,663,0.495327105125
column_minmax,664,0.479750777284
column_minmax,665,0.632398764292
column_minmax,666,0.691588799159
column_minmax,667,0.632398754358
column_minmax,668,0.716510906816
column_minmax,669,0.442367608349
column_minmax,670,0.619937698046
column_minmax,671,0.700934588909
column_minmax,672,0.457943926255
column_minmax,673,0.423676023881
column_minmax,674,0.64485981067
column_minmax,675,0.442367603381
column_minmax,676,0.763239880403
column_minmax,677,0.59190030396
column_minmax,678,0.791277249654
column_minmax,679,0.551401863496
column_minmax,680,0.383177566032
column_minmax,681,0.747663537661
column_minmax,682,0.439252346754
column_minmax,683,0.744548281034
column_minmax,684,0.741433024406
column_minmax,685,0.772585690022
column_minmax,686,0.669781923294
column_minmax,687,0.570093447963
column_minmax,688,0.719626158476
column_minmax,689,0.778816203276
column_minmax,690,0.65732088685
column_minmax,691,0.819314638774
column_minmax,692,0.716510911783
column_minmax,693,0.822429915269
column_minmax,694,0.579439262549
column_minmax,695,0.348909656207
column_minmax,696,0.252336454888
column_minmax,697,0.616822421551
column_minmax,698,0.492211828629
column_minmax,699,0.775700926781
column_minmax,700,0.657320876916
column_minmax,701,0.635514001052
column_minmax,702,0.457943921288
column_minmax,703,0.641744554043
column_minmax,704,0.336448604862
column_minmax,705,0.582554509242
column_minmax,706,0.719626148542
column_minmax,707,0.654205600421
column_minmax,708,0.735202471415
column_minmax,709,0.775700926781
column_minmax,710,0.42990654707
column_minmax,711,0.666666666667
column_minmax,712,0.401869162917
column_minmax,713,0.551401883364
column_minmax,714,0.380062314371
column_minmax,715,0.495327095191
column_minmax,716,0.607476636767
column_minmax,717,0.42679126064
column_minmax,718,0.482866043846
column_minmax,719,0.654205610355
column_minmax,720,0.79439252615
column_minmax,721,0.654205600421
column_minmax,722,0.629283487797
column_minmax,723,0.753894080718
column_minmax,724,0.685358246168
column_minmax,725,0.523364469409
column_minmax,726,0.937694708506
column_minmax,727,0.657320866982
column_minmax,728,0.57009345293
column_minmax,729,0.395638634761
column_minmax,730,0.647975087166
column_minmax,731,0.610591908296
column_minmax,732,0.56697820127
column_minmax,733,0.663551390171
column_minmax,734,0.289719626307
column_minmax,735,0.688473522663
column_minmax,736,0.554517144958
column_minmax,737,0.613707164923
column_minmax,738,0.327102811386
column_minmax,739,0.573208719492
column_minmax,740,0.404984424512
column_minmax,741,0.467289716005
column_minmax,742,0.535825540622
column_minmax,743,0.704049845537
column_minmax,744,0.492211828629
column_minmax,745,0.401869152983
column_minmax,746,0.523364474376
column_minmax,747,0.657320876916
column_minmax,748,0.479750787218
column_minmax,749,0.647975087166
column_minmax,750,0.676012456417
column_minmax,751,0.514018684626
column_minmax,752,0.579439252615
column_minmax,753,0.392523363233
column_minmax,754,0.367601245642
column_minmax,755,0.626168221235
column_minmax,756,0.688473522663
column_minmax,757,0.442367613316
column_minmax,758,0.370716502269
column_minmax,759,0.68224298954
column_minmax,760,0.75700934728
column_minmax,761,0.529595007499
column_minmax,762,0.632398764292
column_minmax,763,0.644859800736
column_minmax,764,0.457943921288
column_minmax,765,0.607476621866
column_minmax,766,0.429906537135
column_minmax,767,0.44859812657
column_minmax,768,0.557632406553
column_minmax,769,0.881619930267
column_minmax,770,0.579439242681
column_minmax,771,0.439252341787
column_minmax,772,0.72897195816
column_minmax,773,0.389408101638
column_minmax,774,0.847352027893
column_minmax,775,0.619937698046
column_minmax,776,0.710280358791
column_minmax,777,0.747663557529
column_minmax,778,0.660436133544
column_minmax,779,0.732087234656
column_minmax,780,0.644859790802
column_minmax,781,0.894080996513
column_minmax,782,0.735202491283
column_minmax,783,0.563862929742
column_minmax,784,0.489096572002
column_minmax,785,0.663551405072
column_minmax,786,0.676012466351
column_minmax,787,0.54517133534
column_minmax,788,0.647975067298
column_minmax,789,0.663551390171
column_minmax,790,0.448598136504
column_minmax,791,0.635514010986
column_minmax,792,0.367601235708
column_minmax,793,0.299065425992
column_minmax,794,0.607476641734
column_minmax,795,0.448598136504
column_minmax,796,0.588785032431
column_minmax,797,0.585669785738
column_minmax,798,0.414330209295
column_minmax,799,0.844236751397
column_minmax,800,0.67289719979
column_minmax,801,0.545171350241
column_minmax,802,0.728971978029
column_minmax,803,0.352024917801
column_minmax,804,0.361370712519
column_minmax,805,0.370716501027
column_minmax,806,0.604361365239
column_minmax,807,0.548286606868
column_minmax,808,0.747663557529
column_minmax,809,0.806853592396
column_minmax,810,0.457943926255
column_minmax,811,0.616822421551
column_minmax,812,0.283489090701
column_minmax,813,0.809968839089
column_minmax,814,0.732087234656
column_minmax,815,0.747663557529
column_minmax,816,0.579439252615
column_minmax,817,0.591900308927
column_minmax,818,0.638629277547
column_minmax,819,0.900311529636
column_minmax,820,0.442367598414
column_minmax,821,0.473520256579
column_minmax,822,0.691588779291
column_minmax,823,0.588785042365
column_minmax,824,0.454828659693
column_minmax,825,0.560747673114
column_minmax,826,0.635514010986
column_minmax,827,0.647975087166
column_minmax,828,0.433021803697
column_minmax,829,0.523364474376
column_minmax,830,0.563862919807
column_minmax,831,0.43925233682
column_minmax,832,0.660436133544
column_minmax,833,0.579439252615
column_minmax,834,0.660436133544
column_minmax,835,0.479750782251
column_minmax,836,0.694704055786
column_minmax,837,0.342679133018
column_minmax,838,0.716510891914
column_minmax,839,0.591900308927
column_minmax,840,0.8037383159
column_minmax,841,0.498442371686
column_minmax,842,0.641744544109
column_minmax,843,0.442367603381
column_minmax,844,0.610591908296
column_minmax,845,0.679127713044
column_minmax,846,0.791277269522
column_minmax,847,0.704049845537
column_minmax,848,0.744548281034
column_minmax,849,0.563862929742
column_minmax,850,0.791277249654
column_minmax,851,0.401869148016
column_minmax,852,0.647975087166
column_minmax,853,0.461059182882
column_minmax,854,0.660436143478
column_minmax,855,0.616822421551
column_minmax,856,0.685358266036
column_minmax,857,0.411214952668
column_minmax,858,0.785046736399
column_minmax,859,0.657320876916
column_minmax,860,0.454828649759
column_minmax,861,0.554517130057
column_minmax,862,0.373831768831
column_minmax,863,0.775700926781
column_minmax,864,0.669781923294
column_minmax,865,0.638629287481
column_minmax,866,0.404984419545
column_minmax,867,0.423676004012
column_minmax,868,0.635514025887
column_minmax,869,0.470404982567
column_minmax,870,0.392523353299
column_minmax,871,0.383177567273
column_minmax,872,0.389408091704
column_minmax,873,0.657320866982
column_minmax,874,0.323987546066
column_minmax,875,0.436137075226
column_minmax,876,0.626168231169
column_minmax,877,0.504672904809
column_minmax,878,0.470404982567
column_minmax,879,0.560747673114
column_minmax,880,0.507788171371
column_minmax,881,0.423676013947
column_minmax,882,0.470404990017
column_minmax,883,0.495327105125
column_minmax,884,0.595015585423
column_minmax,885,0.666666666667
column_minmax,886,0.623052964608
column_minmax,887,0.657320866982
column_minmax,888,0.445482860009
column_minmax,889,0.579439252615
column_minmax,890,0.654205620289
column_minmax,891,0.34890965124
column_minmax,892,0.342679123084
column_minmax,893,0.57009345293
column_minmax,894,0.498442371686
column_minmax,895,0.532710264126
column_minmax,896,0.744548300902
column_minmax,897,0.607476621866
column_minmax,898,0.872274160385
column_minmax,899,0.75700934728
column_minmax,900,0.654205620289
column_minmax,901,0.348909656207
column_minmax,902,0.289719628791
column_minmax,903,0.548286596934
column_minmax,904,0.557632416487
column_minmax,905,0.389408091704
column_minmax,906,0.626168231169
column_minmax,907,0.414330224196
column_minmax,908,0.632398754358
column_minmax,909,0.781931479772
column_minmax,910,0.806853572528
column_minmax,911,0.700934578975
column_minmax,912,0.389408106605
column_minmax,913,0.545171350241
column_minmax,914,0.738317747911
column_minmax,915,0.320872274538
column_minmax,916,0.601246098677
column_minmax,917,0.436137075226
column_minmax,918,0.682242999474
column_minmax,919,0.445482869943
column_minmax,920,0.610591888428
column_minmax,921,0.806853592396
column_minmax,922,0.30218069007
column_minmax,923,0.554517139991
column_minmax,924,0.582554529111
column_minmax,925,0.532710283995
column_minmax,926,0.769470393658
column_minmax,927,0.507788161437
column_minmax,928,0.36448597908
column_minmax,929,0.623052954674
